Initial.Name,bill,vote,District,Party
S. Santoro,HR319,YEA,H60,Republican
J. Blanton,HR319,YEA,H92,Republican
C. Harris,HR319,YEA,H93,Democratic
C. Miller,HR319,YEA,H28,Democratic
D. Schamore,HR319,YEA,H10,Democratic
K. Bratcher,HR319,YEA,H29,Republican
M. Hart,HR319,YEA,H78,Republican
J. Miller,HR319,YEA,H36,Republican
A. Scott,HR319,YEA,H41,Democratic
G. Brown,HR319,YEA,H77,Democratic
A. Hatton,HR319,YEA,H94,Democratic
R. Mills,HR319,YEA,H11,Republican
J. Shell,HR319,YEA,H71,Republican
L. Brown,HR319,YEA,H95,Republican
R. Heath,HR319,YEA,H2,Republican
P. Moffett,HR319,YEA,H32,Republican
A. Simpson,HR319,YEA,H65,Democratic
T. Burch,HR319,YEA,H30,Democratic
J. Hoover,HR319,YEA,H83,Republican
T. Moore,HR319,YEA,H18,Republican
J. Sims,HR319,YEA,H70,Democratic
M. Cantrell,HR319,YEA,H38,Democratic
R. Bunch,HR319,YEA,H82,Republican
C. Morgan,HR319,YEA,H81,Republican
K. Sinnette,HR319,YEA,H100,Democratic
M. Castlen,HR319,YEA,H14,Republican
K. Imes,HR319,YEA,H5,Republican
K. Moser,HR319,YEA,H64,Republican
D. St. Onge,HR319,YEA,H63,Republican
T. Couch,HR319,YEA,H90,Republican
J. Jenkins,HR319,YEA,H44,Democratic
R. Nelson,HR319,YEA,H87,Democratic
J. Stewart,HR319,YEA,H86,Republican
W. Coursey,HR319,YEA,H6,Democratic
DJ. Johnson,HR319,YEA,H13,Republican
J. Nemes,HR319,YEA,H33,Republican
W. Stone,HR319,YEA,H22,Democratic
J. DeCesare,HR319,YEA,H17,Republican
J. Kay,HR319,YEA,H56,Democratic
D. Osborne,HR319,YEA,H59,Republican
W. Thomas,HR319,YEA,H8,Republican
J. Donohue,HR319,YEA,H37,Democratic
D. Keene,HR319,YEA,H67,Democratic
S. Overly,HR319,YEA,H72,Democratic
J. Tipton,HR319,YEA,H53,Republican
M. Dossett,HR319,YEA,H9,Republican
K. King,HR319,YEA,H55,Republican
R. Palumbo,HR319,YEA,H76,Democratic
T. Turner,HR319,YEA,H85,Republican
J. DuPlessis,HR319,YEA,H25,Republican
A. Koenig,HR319,YEA,H69,Republican
J. Petrie,HR319,YEA,H16,Republican
K. Upchurch,HR319,YEA,H52,Republican
D. Elliott,HR319,YEA,H54,Republican
S. Lee,HR319,YEA,H45,Republican
P. Pratt,HR319,YEA,H62,Republican
J. Wayne,HR319,YEA,H35,Democratic
J. Fischer,HR319,YEA,H68,Republican
B. Linder,HR319,YEA,H61,Republican
M. Prunty,HR319,YEA,H15,Republican
R. Webber,HR319,YEA,H26,Republican
K. Fleming,HR319,YEA,H48,Republican
M. Marzian,HR319,YEA,H34,Democratic
R. Rand,HR319,YEA,H47,Democratic
W. Wells,HR319,YEA,H97,Republican
K. Flood,HR319,YEA,H75,Democratic
D. Mayfield,HR319,YEA,H73,Republican
W. Reed,HR319,YEA,H24,Republican
S. Westrom,HR319,YEA,H79,Democratic
C. Fugate,HR319,YEA,H84,Republican
C. McCoy,HR319,YEA,H50,Republican
S. Riggs,HR319,YEA,H31,Democratic
A. Wuchner,HR319,YEA,H66,Republican
A. Gentry,HR319,YEA,H46,Democratic
D. Meade,HR319,YEA,H80,Republican
S. Riley,HR319,YEA,H23,Republican
J. York,HR319,YEA,H96,Republican
R. Goforth,HR319,YEA,H81,Republican
L. Bechler,HR319,NV,H4,Republican
G. Watkins,HR319,NV,H3,Democratic
D. Owens,HR319,NV,H43,Democratic
T. Herald,HR319,NV,H91,Republican
J. Carney,HR319,NV,H51,Republican
J. Richards,HR319,NV,H20,Democratic
D. Horlander,HR319,NV,H40,Democratic
R. Adkins,HR320,YEA,H99,Democratic
J. Greer,HR320,YEA,H27,Democratic
R. Meeks,HR320,YEA,H42,Democratic
S. Riley,HR320,YEA,H23,Republican
L. Belcher,HR320,YEA,H49,Democratic
D. Hale,HR320,YEA,H74,Republican
M. Meredith,HR320,YEA,H19,Republican
R. Rothenburger,HR320,YEA,H58,Republican
D. Bentley,HR320,YEA,H98,Republican
C. Harris,HR320,YEA,H93,Democratic
R. Meyer,HR320,YEA,H39,Democratic
B. Rowland,HR320,YEA,H21,Republican
R. Benvenuti,HR320,YEA,H88,Republican
M. Hart,HR320,YEA,H78,Republican
S. Miles,HR320,YEA,H7,Republican
S. Santoro,HR320,YEA,H60,Republican
J. Blanton,HR320,YEA,H92,Republican
A. Hatton,HR320,YEA,H94,Democratic
C. Miller,HR320,YEA,H28,Democratic
D. Schamore,HR320,YEA,H10,Democratic
G. Brown,HR320,YEA,H77,Democratic
R. Heath,HR320,YEA,H2,Republican
R. Mills,HR320,YEA,H11,Republican
A. Scott,HR320,YEA,H41,Democratic
L. Brown,HR320,YEA,H95,Republican
T. Herald,HR320,YEA,H91,Republican
P. Moffett,HR320,YEA,H32,Republican
J. Shell,HR320,YEA,H71,Republican
T. Burch,HR320,YEA,H30,Democratic
J. Hoover,HR320,YEA,H83,Republican
T. Moore,HR320,YEA,H18,Republican
A. Simpson,HR320,YEA,H65,Democratic
M. Cantrell,HR320,YEA,H38,Democratic
R. Bunch,HR320,YEA,H82,Republican
C. Morgan,HR320,YEA,H81,Republican
J. Sims,HR320,YEA,H70,Democratic
M. Castlen,HR320,YEA,H14,Republican
K. Imes,HR320,YEA,H5,Republican
K. Moser,HR320,YEA,H64,Republican
K. Sinnette,HR320,YEA,H100,Democratic
T. Couch,HR320,YEA,H90,Republican
J. Jenkins,HR320,YEA,H44,Democratic
R. Nelson,HR320,YEA,H87,Democratic
D. St. Onge,HR320,YEA,H63,Republican
W. Coursey,HR320,YEA,H6,Democratic
J. Kay,HR320,YEA,H56,Democratic
J. Nemes,HR320,YEA,H33,Republican
J. Stewart,HR320,YEA,H86,Republican
J. DeCesare,HR320,YEA,H17,Republican
D. Keene,HR320,YEA,H67,Democratic
D. Osborne,HR320,YEA,H59,Republican
W. Stone,HR320,YEA,H22,Democratic
D. Elliott,HR320,YEA,H54,Republican
K. King,HR320,YEA,H55,Republican
R. Palumbo,HR320,YEA,H76,Democratic
W. Thomas,HR320,YEA,H8,Republican
J. Fischer,HR320,YEA,H68,Republican
A. Koenig,HR320,YEA,H69,Republican
J. Petrie,HR320,YEA,H16,Republican
J. Tipton,HR320,YEA,H53,Republican
K. Fleming,HR320,YEA,H48,Republican
S. Lee,HR320,YEA,H45,Republican
P. Pratt,HR320,YEA,H62,Republican
T. Turner,HR320,YEA,H85,Republican
K. Flood,HR320,YEA,H75,Democratic
B. Linder,HR320,YEA,H61,Republican
M. Prunty,HR320,YEA,H15,Republican
J. Wayne,HR320,YEA,H35,Democratic
C. Fugate,HR320,YEA,H84,Republican
M. Marzian,HR320,YEA,H34,Democratic
R. Rand,HR320,YEA,H47,Democratic
W. Wells,HR320,YEA,H97,Republican
A. Gentry,HR320,YEA,H46,Democratic
D. Mayfield,HR320,YEA,H73,Republican
W. Reed,HR320,YEA,H24,Republican
S. Westrom,HR320,YEA,H79,Democratic
R. Goforth,HR320,YEA,H81,Republican
C. McCoy,HR320,YEA,H50,Republican
J. Richards,HR320,YEA,H20,Democratic
A. Wuchner,HR320,YEA,H66,Republican
J. Gooch,HR320,YEA,H12,Republican
D. Meade,HR320,YEA,H80,Republican
S. Riggs,HR320,YEA,H31,Democratic
J. York,HR320,YEA,H96,Republican
D. Graham,HR320,YEA,H57,Democratic
L. Bechler,HR320,NV,H4,Republican
K. Upchurch,HR320,NV,H52,Republican
J. Miller,HR320,NV,H36,Republican
M. Dossett,HR320,NV,H9,Republican
K. Bratcher,HR320,NV,H29,Republican
G. Watkins,HR320,NV,H3,Democratic
S. Overly,HR320,NV,H72,Democratic
J. DuPlessis,HR320,NV,H25,Republican
J. Carney,HR320,NV,H51,Republican
R. Webber,HR320,NV,H26,Republican
D. Owens,HR320,NV,H43,Democratic
D. Horlander,HR320,NV,H40,Democratic
J. Donohue,HR320,NV,H37,Democratic
S. Rudy,HR320,NV,H1,Republican
DJ. Johnson,HR320,NV,H13,Republican
R. Adkins,HR321,YEA,H99,Democratic
J. Gooch,HR321,YEA,H12,Republican
R. Meeks,HR321,YEA,H42,Democratic
S. Riley,HR321,YEA,H23,Republican
L. Bechler,HR321,YEA,H4,Republican
D. Graham,HR321,YEA,H57,Democratic
M. Meredith,HR321,YEA,H19,Republican
R. Rothenburger,HR321,YEA,H58,Republican
L. Belcher,HR321,YEA,H49,Democratic
J. Greer,HR321,YEA,H27,Democratic
R. Meyer,HR321,YEA,H39,Democratic
B. Rowland,HR321,YEA,H21,Republican
D. Bentley,HR321,YEA,H98,Republican
D. Hale,HR321,YEA,H74,Republican
S. Miles,HR321,YEA,H7,Republican
S. Rudy,HR321,YEA,H1,Republican
R. Benvenuti,HR321,YEA,H88,Republican
C. Harris,HR321,YEA,H93,Democratic
C. Miller,HR321,YEA,H28,Democratic
S. Santoro,HR321,YEA,H60,Republican
J. Blanton,HR321,YEA,H92,Republican
M. Hart,HR321,YEA,H78,Republican
J. Miller,HR321,YEA,H36,Republican
D. Schamore,HR321,YEA,H10,Democratic
K. Bratcher,HR321,YEA,H29,Republican
A. Hatton,HR321,YEA,H94,Democratic
R. Mills,HR321,YEA,H11,Republican
A. Scott,HR321,YEA,H41,Democratic
G. Brown,HR321,YEA,H77,Democratic
R. Heath,HR321,YEA,H2,Republican
P. Moffett,HR321,YEA,H32,Republican
J. Shell,HR321,YEA,H71,Republican
L. Brown,HR321,YEA,H95,Republican
T. Herald,HR321,YEA,H91,Republican
T. Moore,HR321,YEA,H18,Republican
A. Simpson,HR321,YEA,H65,Democratic
T. Burch,HR321,YEA,H30,Democratic
J. Hoover,HR321,YEA,H83,Republican
C. Morgan,HR321,YEA,H81,Republican
J. Sims,HR321,YEA,H70,Democratic
M. Cantrell,HR321,YEA,H38,Democratic
R. Bunch,HR321,YEA,H82,Republican
K. Moser,HR321,YEA,H64,Republican
K. Sinnette,HR321,YEA,H100,Democratic
M. Castlen,HR321,YEA,H14,Republican
K. Imes,HR321,YEA,H5,Republican
R. Nelson,HR321,YEA,H87,Democratic
D. St. Onge,HR321,YEA,H63,Republican
T. Couch,HR321,YEA,H90,Republican
J. Jenkins,HR321,YEA,H44,Democratic
J. Nemes,HR321,YEA,H33,Republican
J. Stewart,HR321,YEA,H86,Republican
W. Coursey,HR321,YEA,H6,Democratic
DJ. Johnson,HR321,YEA,H13,Republican
D. Osborne,HR321,YEA,H59,Republican
W. Thomas,HR321,YEA,H8,Republican
J. DeCesare,HR321,YEA,H17,Republican
J. Kay,HR321,YEA,H56,Democratic
S. Overly,HR321,YEA,H72,Democratic
J. Tipton,HR321,YEA,H53,Republican
M. Dossett,HR321,YEA,H9,Republican
D. Keene,HR321,YEA,H67,Democratic
R. Palumbo,HR321,YEA,H76,Democratic
T. Turner,HR321,YEA,H85,Republican
D. Elliott,HR321,YEA,H54,Republican
K. King,HR321,YEA,H55,Republican
J. Petrie,HR321,YEA,H16,Republican
K. Upchurch,HR321,YEA,H52,Republican
J. Fischer,HR321,YEA,H68,Republican
A. Koenig,HR321,YEA,H69,Republican
P. Pratt,HR321,YEA,H62,Republican
J. Wayne,HR321,YEA,H35,Democratic
K. Fleming,HR321,YEA,H48,Republican
S. Lee,HR321,YEA,H45,Republican
M. Prunty,HR321,YEA,H15,Republican
R. Webber,HR321,YEA,H26,Republican
K. Flood,HR321,YEA,H75,Democratic
B. Linder,HR321,YEA,H61,Republican
R. Rand,HR321,YEA,H47,Democratic
W. Wells,HR321,YEA,H97,Republican
C. Fugate,HR321,YEA,H84,Republican
M. Marzian,HR321,YEA,H34,Democratic
W. Reed,HR321,YEA,H24,Republican
S. Westrom,HR321,YEA,H79,Democratic
A. Gentry,HR321,YEA,H46,Democratic
D. Mayfield,HR321,YEA,H73,Republican
J. Richards,HR321,YEA,H20,Democratic
A. Wuchner,HR321,YEA,H66,Republican
R. Goforth,HR321,YEA,H81,Republican
C. McCoy,HR321,YEA,H50,Republican
S. Riggs,HR321,YEA,H31,Democratic
J. York,HR321,YEA,H96,Republican
J. Carney,HR321,NV,H51,Republican
W. Stone,HR321,NV,H22,Democratic
D. Meade,HR321,NV,H80,Republican
J. DuPlessis,HR321,NV,H25,Republican
J. Donohue,HR321,NV,H37,Democratic
G. Watkins,HR321,NV,H3,Democratic
D. Owens,HR321,NV,H43,Democratic
D. Horlander,HR321,NV,H40,Democratic
R. Adkins,HR322,YEA,H99,Democratic
A. Gentry,HR322,YEA,H46,Democratic
D. Mayfield,HR322,YEA,H73,Republican
S. Riggs,HR322,YEA,H31,Democratic
L. Bechler,HR322,YEA,H4,Republican
R. Goforth,HR322,YEA,H81,Republican
C. McCoy,HR322,YEA,H50,Republican
S. Riley,HR322,YEA,H23,Republican
L. Belcher,HR322,YEA,H49,Democratic
J. Gooch,HR322,YEA,H12,Republican
R. Meeks,HR322,YEA,H42,Democratic
R. Rothenburger,HR322,YEA,H58,Republican
D. Bentley,HR322,YEA,H98,Republican
D. Graham,HR322,YEA,H57,Democratic
M. Meredith,HR322,YEA,H19,Republican
B. Rowland,HR322,YEA,H21,Republican
R. Benvenuti,HR322,YEA,H88,Republican
J. Greer,HR322,YEA,H27,Democratic
R. Meyer,HR322,YEA,H39,Democratic
S. Rudy,HR322,YEA,H1,Republican
J. Blanton,HR322,YEA,H92,Republican
D. Hale,HR322,YEA,H74,Republican
S. Miles,HR322,YEA,H7,Republican
S. Santoro,HR322,YEA,H60,Republican
K. Bratcher,HR322,YEA,H29,Republican
C. Harris,HR322,YEA,H93,Democratic
C. Miller,HR322,YEA,H28,Democratic
D. Schamore,HR322,YEA,H10,Democratic
G. Brown,HR322,YEA,H77,Democratic
M. Hart,HR322,YEA,H78,Republican
J. Miller,HR322,YEA,H36,Republican
A. Scott,HR322,YEA,H41,Democratic
L. Brown,HR322,YEA,H95,Republican
A. Hatton,HR322,YEA,H94,Democratic
R. Mills,HR322,YEA,H11,Republican
J. Shell,HR322,YEA,H71,Republican
T. Burch,HR322,YEA,H30,Democratic
R. Heath,HR322,YEA,H2,Republican
P. Moffett,HR322,YEA,H32,Republican
J. Sims,HR322,YEA,H70,Democratic
M. Cantrell,HR322,YEA,H38,Democratic
T. Herald,HR322,YEA,H91,Republican
T. Moore,HR322,YEA,H18,Republican
K. Sinnette,HR322,YEA,H100,Democratic
M. Castlen,HR322,YEA,H14,Republican
J. Hoover,HR322,YEA,H83,Republican
C. Morgan,HR322,YEA,H81,Republican
D. St. Onge,HR322,YEA,H63,Republican
T. Couch,HR322,YEA,H90,Republican
R. Bunch,HR322,YEA,H82,Republican
K. Moser,HR322,YEA,H64,Republican
J. Stewart,HR322,YEA,H86,Republican
W. Coursey,HR322,YEA,H6,Democratic
K. Imes,HR322,YEA,H5,Republican
R. Nelson,HR322,YEA,H87,Democratic
W. Stone,HR322,YEA,H22,Democratic
J. DeCesare,HR322,YEA,H17,Republican
J. Jenkins,HR322,YEA,H44,Democratic
J. Nemes,HR322,YEA,H33,Republican
W. Thomas,HR322,YEA,H8,Republican
J. Donohue,HR322,YEA,H37,Democratic
DJ. Johnson,HR322,YEA,H13,Republican
D. Osborne,HR322,YEA,H59,Republican
J. Tipton,HR322,YEA,H53,Republican
M. Dossett,HR322,YEA,H9,Republican
J. Kay,HR322,YEA,H56,Democratic
R. Palumbo,HR322,YEA,H76,Democratic
T. Turner,HR322,YEA,H85,Republican
J. DuPlessis,HR322,YEA,H25,Republican
D. Keene,HR322,YEA,H67,Democratic
J. Petrie,HR322,YEA,H16,Republican
K. Upchurch,HR322,YEA,H52,Republican
D. Elliott,HR322,YEA,H54,Republican
K. King,HR322,YEA,H55,Republican
P. Pratt,HR322,YEA,H62,Republican
R. Webber,HR322,YEA,H26,Republican
J. Fischer,HR322,YEA,H68,Republican
A. Koenig,HR322,YEA,H69,Republican
M. Prunty,HR322,YEA,H15,Republican
W. Wells,HR322,YEA,H97,Republican
K. Fleming,HR322,YEA,H48,Republican
S. Lee,HR322,YEA,H45,Republican
R. Rand,HR322,YEA,H47,Democratic
A. Wuchner,HR322,YEA,H66,Republican
K. Flood,HR322,YEA,H75,Democratic
B. Linder,HR322,YEA,H61,Republican
W. Reed,HR322,YEA,H24,Republican
J. York,HR322,YEA,H96,Republican
C. Fugate,HR322,YEA,H84,Republican
M. Marzian,HR322,YEA,H34,Democratic
J. Richards,HR322,YEA,H20,Democratic
J. Carney,HR322,NV,H51,Republican
J. Wayne,HR322,NV,H35,Democratic
A. Simpson,HR322,NV,H65,Democratic
S. Overly,HR322,NV,H72,Democratic
D. Horlander,HR322,NV,H40,Democratic
S. Westrom,HR322,NV,H79,Democratic
G. Watkins,HR322,NV,H3,Democratic
D. Owens,HR322,NV,H43,Democratic
D. Meade,HR322,NV,H80,Republican
R. Adkins,HR325,YEA,H99,Democratic
C. Fugate,HR325,YEA,H84,Republican
D. Meade,HR325,YEA,H80,Republican
R. Rothenburger,HR325,YEA,H58,Republican
L. Bechler,HR325,YEA,H4,Republican
R. Goforth,HR325,YEA,H81,Republican
M. Meredith,HR325,YEA,H19,Republican
S. Rudy,HR325,YEA,H1,Republican
L. Belcher,HR325,YEA,H49,Democratic
J. Gooch,HR325,YEA,H12,Republican
R. Meyer,HR325,YEA,H39,Democratic
S. Santoro,HR325,YEA,H60,Republican
D. Bentley,HR325,YEA,H98,Republican
D. Graham,HR325,YEA,H57,Democratic
S. Miles,HR325,YEA,H7,Republican
D. Schamore,HR325,YEA,H10,Democratic
R. Benvenuti,HR325,YEA,H88,Republican
J. Greer,HR325,YEA,H27,Democratic
C. Miller,HR325,YEA,H28,Democratic
A. Scott,HR325,YEA,H41,Democratic
J. Blanton,HR325,YEA,H92,Republican
D. Hale,HR325,YEA,H74,Republican
P. Moffett,HR325,YEA,H32,Republican
J. Shell,HR325,YEA,H71,Republican
K. Bratcher,HR325,YEA,H29,Republican
C. Harris,HR325,YEA,H93,Democratic
T. Moore,HR325,YEA,H18,Republican
A. Simpson,HR325,YEA,H65,Democratic
G. Brown,HR325,YEA,H77,Democratic
M. Hart,HR325,YEA,H78,Republican
C. Morgan,HR325,YEA,H81,Republican
J. Sims,HR325,YEA,H70,Democratic
L. Brown,HR325,YEA,H95,Republican
A. Hatton,HR325,YEA,H94,Democratic
K. Moser,HR325,YEA,H64,Republican
K. Sinnette,HR325,YEA,H100,Democratic
T. Burch,HR325,YEA,H30,Democratic
R. Heath,HR325,YEA,H2,Republican
R. Nelson,HR325,YEA,H87,Democratic
D. St. Onge,HR325,YEA,H63,Republican
M. Cantrell,HR325,YEA,H38,Democratic
T. Herald,HR325,YEA,H91,Republican
J. Nemes,HR325,YEA,H33,Republican
J. Stewart,HR325,YEA,H86,Republican
J. Carney,HR325,YEA,H51,Republican
J. Hoover,HR325,YEA,H83,Republican
D. Osborne,HR325,YEA,H59,Republican
W. Stone,HR325,YEA,H22,Democratic
M. Castlen,HR325,YEA,H14,Republican
K. Imes,HR325,YEA,H5,Republican
S. Overly,HR325,YEA,H72,Democratic
W. Thomas,HR325,YEA,H8,Republican
T. Couch,HR325,YEA,H90,Republican
J. Jenkins,HR325,YEA,H44,Democratic
R. Palumbo,HR325,YEA,H76,Democratic
J. Tipton,HR325,YEA,H53,Republican
W. Coursey,HR325,YEA,H6,Democratic
DJ. Johnson,HR325,YEA,H13,Republican
J. Petrie,HR325,YEA,H16,Republican
T. Turner,HR325,YEA,H85,Republican
J. DeCesare,HR325,YEA,H17,Republican
J. Kay,HR325,YEA,H56,Democratic
P. Pratt,HR325,YEA,H62,Republican
K. Upchurch,HR325,YEA,H52,Republican
J. Donohue,HR325,YEA,H37,Democratic
D. Keene,HR325,YEA,H67,Democratic
M. Prunty,HR325,YEA,H15,Republican
J. Wayne,HR325,YEA,H35,Democratic
M. Dossett,HR325,YEA,H9,Republican
K. King,HR325,YEA,H55,Republican
R. Rand,HR325,YEA,H47,Democratic
R. Webber,HR325,YEA,H26,Republican
J. DuPlessis,HR325,YEA,H25,Republican
A. Koenig,HR325,YEA,H69,Republican
W. Reed,HR325,YEA,H24,Republican
W. Wells,HR325,YEA,H97,Republican
D. Elliott,HR325,YEA,H54,Republican
S. Lee,HR325,YEA,H45,Republican
J. Richards,HR325,YEA,H20,Democratic
S. Westrom,HR325,YEA,H79,Democratic
J. Fischer,HR325,YEA,H68,Republican
B. Linder,HR325,YEA,H61,Republican
S. Riggs,HR325,YEA,H31,Democratic
A. Wuchner,HR325,YEA,H66,Republican
K. Fleming,HR325,YEA,H48,Republican
D. Mayfield,HR325,YEA,H73,Republican
S. Riley,HR325,YEA,H23,Republican
J. York,HR325,YEA,H96,Republican
K. Flood,HR325,YEA,H75,Democratic
C. McCoy,HR325,YEA,H50,Republican
A. Gentry,HR325,NV,H46,Democratic
B. Rowland,HR325,NV,H21,Republican
R. Mills,HR325,NV,H11,Republican
M. Marzian,HR325,NV,H34,Democratic
D. Horlander,HR325,NV,H40,Democratic
G. Watkins,HR325,NV,H3,Democratic
D. Owens,HR325,NV,H43,Democratic
R. Meeks,HR325,NV,H42,Democratic
R. Bunch,HR325,NV,H82,Republican
J. Miller,HR325,NV,H36,Republican
R. Adkins,HR326,YEA,H99,Democratic
J. Gooch,HR326,YEA,H12,Republican
R. Meeks,HR326,YEA,H42,Democratic
S. Riley,HR326,YEA,H23,Republican
L. Bechler,HR326,YEA,H4,Republican
D. Graham,HR326,YEA,H57,Democratic
M. Meredith,HR326,YEA,H19,Republican
R. Rothenburger,HR326,YEA,H58,Republican
L. Belcher,HR326,YEA,H49,Democratic
J. Greer,HR326,YEA,H27,Democratic
R. Meyer,HR326,YEA,H39,Democratic
B. Rowland,HR326,YEA,H21,Republican
D. Bentley,HR326,YEA,H98,Republican
D. Hale,HR326,YEA,H74,Republican
S. Miles,HR326,YEA,H7,Republican
S. Rudy,HR326,YEA,H1,Republican
R. Benvenuti,HR326,YEA,H88,Republican
C. Harris,HR326,YEA,H93,Democratic
C. Miller,HR326,YEA,H28,Democratic
S. Santoro,HR326,YEA,H60,Republican
J. Blanton,HR326,YEA,H92,Republican
M. Hart,HR326,YEA,H78,Republican
J. Miller,HR326,YEA,H36,Republican
D. Schamore,HR326,YEA,H10,Democratic
K. Bratcher,HR326,YEA,H29,Republican
A. Hatton,HR326,YEA,H94,Democratic
R. Mills,HR326,YEA,H11,Republican
J. Shell,HR326,YEA,H71,Republican
G. Brown,HR326,YEA,H77,Democratic
R. Heath,HR326,YEA,H2,Republican
P. Moffett,HR326,YEA,H32,Republican
A. Simpson,HR326,YEA,H65,Democratic
L. Brown,HR326,YEA,H95,Republican
T. Herald,HR326,YEA,H91,Republican
T. Moore,HR326,YEA,H18,Republican
J. Sims,HR326,YEA,H70,Democratic
T. Burch,HR326,YEA,H30,Democratic
J. Hoover,HR326,YEA,H83,Republican
C. Morgan,HR326,YEA,H81,Republican
K. Sinnette,HR326,YEA,H100,Democratic
M. Cantrell,HR326,YEA,H38,Democratic
R. Bunch,HR326,YEA,H82,Republican
K. Moser,HR326,YEA,H64,Republican
D. St. Onge,HR326,YEA,H63,Republican
J. Carney,HR326,YEA,H51,Republican
K. Imes,HR326,YEA,H5,Republican
R. Nelson,HR326,YEA,H87,Democratic
J. Stewart,HR326,YEA,H86,Republican
M. Castlen,HR326,YEA,H14,Republican
J. Jenkins,HR326,YEA,H44,Democratic
J. Nemes,HR326,YEA,H33,Republican
W. Stone,HR326,YEA,H22,Democratic
T. Couch,HR326,YEA,H90,Republican
DJ. Johnson,HR326,YEA,H13,Republican
D. Osborne,HR326,YEA,H59,Republican
W. Thomas,HR326,YEA,H8,Republican
W. Coursey,HR326,YEA,H6,Democratic
J. Kay,HR326,YEA,H56,Democratic
S. Overly,HR326,YEA,H72,Democratic
J. Tipton,HR326,YEA,H53,Republican
J. Donohue,HR326,YEA,H37,Democratic
D. Keene,HR326,YEA,H67,Democratic
R. Palumbo,HR326,YEA,H76,Democratic
T. Turner,HR326,YEA,H85,Republican
M. Dossett,HR326,YEA,H9,Republican
K. King,HR326,YEA,H55,Republican
J. Petrie,HR326,YEA,H16,Republican
K. Upchurch,HR326,YEA,H52,Republican
J. DuPlessis,HR326,YEA,H25,Republican
A. Koenig,HR326,YEA,H69,Republican
P. Pratt,HR326,YEA,H62,Republican
J. Wayne,HR326,YEA,H35,Democratic
D. Elliott,HR326,YEA,H54,Republican
S. Lee,HR326,YEA,H45,Republican
M. Prunty,HR326,YEA,H15,Republican
R. Webber,HR326,YEA,H26,Republican
J. Fischer,HR326,YEA,H68,Republican
M. Marzian,HR326,YEA,H34,Democratic
R. Rand,HR326,YEA,H47,Democratic
W. Wells,HR326,YEA,H97,Republican
K. Fleming,HR326,YEA,H48,Republican
D. Mayfield,HR326,YEA,H73,Republican
W. Reed,HR326,YEA,H24,Republican
S. Westrom,HR326,YEA,H79,Democratic
K. Flood,HR326,YEA,H75,Democratic
C. McCoy,HR326,YEA,H50,Republican
J. Richards,HR326,YEA,H20,Democratic
A. Wuchner,HR326,YEA,H66,Republican
C. Fugate,HR326,YEA,H84,Republican
D. Meade,HR326,YEA,H80,Republican
S. Riggs,HR326,YEA,H31,Democratic
J. York,HR326,YEA,H96,Republican
R. Goforth,HR326,YEA,H81,Republican
J. DeCesare,HR326,NV,H17,Republican
G. Watkins,HR326,NV,H3,Democratic
D. Owens,HR326,NV,H43,Democratic
D. Horlander,HR326,NV,H40,Democratic
A. Gentry,HR326,NV,H46,Democratic
A. Scott,HR326,NV,H41,Democratic
B. Linder,HR326,NV,H61,Republican
R. Adkins,HR327,YEA,H99,Democratic
R. Goforth,HR327,YEA,H81,Republican
C. McCoy,HR327,YEA,H50,Republican
S. Riley,HR327,YEA,H23,Republican
L. Belcher,HR327,YEA,H49,Democratic
J. Gooch,HR327,YEA,H12,Republican
D. Meade,HR327,YEA,H80,Republican
R. Rothenburger,HR327,YEA,H58,Republican
D. Bentley,HR327,YEA,H98,Republican
D. Graham,HR327,YEA,H57,Democratic
M. Meredith,HR327,YEA,H19,Republican
B. Rowland,HR327,YEA,H21,Republican
R. Benvenuti,HR327,YEA,H88,Republican
J. Greer,HR327,YEA,H27,Democratic
R. Meyer,HR327,YEA,H39,Democratic
S. Rudy,HR327,YEA,H1,Republican
J. Blanton,HR327,YEA,H92,Republican
D. Hale,HR327,YEA,H74,Republican
S. Miles,HR327,YEA,H7,Republican
S. Santoro,HR327,YEA,H60,Republican
K. Bratcher,HR327,YEA,H29,Republican
C. Harris,HR327,YEA,H93,Democratic
C. Miller,HR327,YEA,H28,Democratic
D. Schamore,HR327,YEA,H10,Democratic
G. Brown,HR327,YEA,H77,Democratic
M. Hart,HR327,YEA,H78,Republican
J. Miller,HR327,YEA,H36,Republican
A. Scott,HR327,YEA,H41,Democratic
L. Brown,HR327,YEA,H95,Republican
A. Hatton,HR327,YEA,H94,Democratic
R. Mills,HR327,YEA,H11,Republican
J. Shell,HR327,YEA,H71,Republican
T. Burch,HR327,YEA,H30,Democratic
R. Heath,HR327,YEA,H2,Republican
T. Moore,HR327,YEA,H18,Republican
A. Simpson,HR327,YEA,H65,Democratic
M. Cantrell,HR327,YEA,H38,Democratic
T. Herald,HR327,YEA,H91,Republican
C. Morgan,HR327,YEA,H81,Republican
J. Sims,HR327,YEA,H70,Democratic
M. Castlen,HR327,YEA,H14,Republican
J. Hoover,HR327,YEA,H83,Republican
K. Moser,HR327,YEA,H64,Republican
K. Sinnette,HR327,YEA,H100,Democratic
T. Couch,HR327,YEA,H90,Republican
R. Bunch,HR327,YEA,H82,Republican
R. Nelson,HR327,YEA,H87,Democratic
D. St. Onge,HR327,YEA,H63,Republican
W. Coursey,HR327,YEA,H6,Democratic
K. Imes,HR327,YEA,H5,Republican
